platform,sku,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,noon_express,main_image,all_images,product_url,scraped_at
noon,Z70C095AE3DDA59B2DE73Z,"Quilt cover with zipper, 180*235 cm, Gray",snooze,Bedding & Bath,571 EGP,648 EGP,12%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z70C095AE3DDA59B2DE73Z/45/1752394821/7289b33a-fe9d-44f5-8f74-bfce166404f2.jpg,https://f.nooncdn.com/p/pzsku/Z70C095AE3DDA59B2DE73Z/45/1752394821/7289b33a-fe9d-44f5-8f74-bfce166404f2.jpg,https://www.noon.com/egypt-en/quilt-cover-with-zipper-180-235-cm-gray/p/?o=Z70C095AE3DDA59B2DE73Z,2026-03-27T18:43:30.332428
noon,ZA9C137AE379F3FA0907FZ,"Mattress topper Tiba, Dark green",Tiba,Bedding & Bath,1079 EGP,1231 EGP,12%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZA9C137AE379F3FA0907FZ/45/_/1695906684/fbbbcbf8-b6b9-4372-a84c-57ca7ebe2f94.jpg,https://f.nooncdn.com/p/pzsku/ZA9C137AE379F3FA0907FZ/45/_/1695906684/fbbbcbf8-b6b9-4372-a84c-57ca7ebe2f94.jpg,https://www.noon.com/egypt-en/mattress-topper-tiba-dark-green/p/?o=ZA9C137AE379F3FA0907FZ,2026-03-27T18:43:30.332431
noon,ZD05DA6268BE2BF886F9FZ,Premium Microfiber Hotel Pillow 50x70 cm - fiber Filling with 100% Cotton Cover,Life Style,Bedding & Bath,259 EGP,400 EGP,35%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZD05DA6268BE2BF886F9FZ/45/1750537702/da32f01e-1fc0-47e5-93ec-088ff6c30b89.jpg,https://f.nooncdn.com/p/pzsku/ZD05DA6268BE2BF886F9FZ/45/1750537702/da32f01e-1fc0-47e5-93ec-088ff6c30b89.jpg,https://www.noon.com/egypt-en/premium-microfiber-hotel-pillow-50x70-cm-fiber-filling-with-100-cotton-cover/p/?o=ZD05DA6268BE2BF886F9FZ,2026-03-27T18:43:30.332434
noon,N46512386A,Electric Kettle 1.7 L 2200 W EPK17051P Black,Fresh,Bedding & Bath,,850 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N46512386A/45/_/1764173644/5c7797ee-8954-487e-8147-fcd7b3ce884e.jpg,https://f.nooncdn.com/p/pnsku/N46512386A/45/_/1764173644/5c7797ee-8954-487e-8147-fcd7b3ce884e.jpg,https://www.noon.com/egypt-en/electric-kettle-1-7-l-2200-w-epk17051p-black/p/?o=N46512386A,2026-03-27T18:43:30.332436
noon,N46938459A,Microwave 20 L 1200 W MW20-JA11A Black,Jac,Bedding & Bath,3750 EGP,5500 EGP,32%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N46938459A/45/_/1766380488/59c797b0-1919-4b20-a572-9b603465f4c3.jpg,https://f.nooncdn.com/p/pnsku/N46938459A/45/_/1766380488/59c797b0-1919-4b20-a572-9b603465f4c3.jpg,https://www.noon.com/egypt-en/microwave-20-l-1200-w-mw20-ja11a-black/p/?o=N46938459A,2026-03-27T18:43:30.332441
noon,N27727505A,Lemon Liquid Dish Washer Yellow 4kg,Wafeer,Bedding & Bath,89.95 EGP,106 EGP,15%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N27727505A/45/_/1728465264/3a27ced9-2467-4e86-85ab-fff70f5a5876.jpg,https://f.nooncdn.com/p/pnsku/N27727505A/45/_/1728465264/3a27ced9-2467-4e86-85ab-fff70f5a5876.jpg,https://www.noon.com/egypt-en/lemon-liquid-dish-washer-yellow-4kg/p/?o=N27727505A,2026-03-27T18:43:30.332444
noon,N70152388V,"Ariston Electric Water Heater, 50 Liters - RUBIS PRO 50 V EG White",,Bedding & Bath,,3472.5 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70152388V/45/_/1764173451/3955e1bd-93dd-4618-bf96-191f606e9311.jpg,https://f.nooncdn.com/p/pnsku/N70152388V/45/_/1764173451/3955e1bd-93dd-4618-bf96-191f606e9311.jpg,https://www.noon.com/egypt-en/ariston-electric-water-heater-50-liters-rubis-pro-50-v-eg-white/p/?o=N70152388V,2026-03-27T18:43:30.332448
noon,Z5ED5908DCB609F608A6AZ,Bakhoor Ma'amoul Rahaf - 40 GMS,Mahabbah,Bedding & Bath,250 EGP,1000 EGP,75%,,,In Stock,Noon,,https://f.nooncdn.com/p/9df80ee178e0565c981be24a72090aae|pzsku/Z5ED5908DCB609F608A6AZ/45/1769782399/67b421f9-254b-4551-ba3f-e35327d05689.jpg,https://f.nooncdn.com/p/9df80ee178e0565c981be24a72090aae|pzsku/Z5ED5908DCB609F608A6AZ/45/1769782399/67b421f9-254b-4551-ba3f-e35327d05689.jpg,https://www.noon.com/egypt-en/bakhoor-ma-amoul-rahaf-40-gms/p/?o=Z5ED5908DCB609F608A6AZ,2026-03-27T18:43:30.332451
noon,N41645928A,"Glass Blender Smoothie Maker With Grinder Mill, Chopper Mill, Ice Crush Function 2 L 1000 W BLM45.720SS Silver/Clear/Black",KENWOOD,Bedding & Bath,3499 EGP,4999 EGP,30%,,,In Stock,Noon,,https://f.nooncdn.com/p/v1668779824/N41645928A_1.jpg,https://f.nooncdn.com/p/v1668779824/N41645928A_1.jpg,https://www.noon.com/egypt-en/glass-blender-smoothie-maker-with-grinder-mill-chopper-mill-ice-crush-function-2-l-1000-w-blm45-720ss-silver-clear-black/p/?o=N41645928A,2026-03-27T18:43:30.332454
noon,ZBE97F9C84129CCE14115Z,Modern LED Wall Mounted Updown | Up Down Wall Light Wall Lamp Aplique | |Color :Black|Matrial :Plastic|Wattage :4W|Size : 4x11x8,El Rawda Lighting,Bedding & Bath,295 EGP,428 EGP,31%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZBE97F9C84129CCE14115Z/45/_/1715241784/c76f5500-74d2-4b41-9656-01c2c0521e16.jpg,https://f.nooncdn.com/p/pzsku/ZBE97F9C84129CCE14115Z/45/_/1715241784/c76f5500-74d2-4b41-9656-01c2c0521e16.jpg,https://www.noon.com/egypt-en/modern-led-wall-mounted-updown-up-down-wall-light-wall-lamp-aplique-color-black-matrial-plastic-wattage-4w-size-4x11x8/p/?o=ZBE97F9C84129CCE14115Z,2026-03-27T18:43:30.332457
noon,N70139044V,"Philips Air Fryer 3.2L Rapid Air Technology , NA110/00 - Black 3.2 L 1300 W NA110/00 black",,Bedding & Bath,3399 EGP,3999 EGP,15%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70139044V/45/_/1739808185/d98e74ff-dd92-4393-b2be-a0f5632cd9b2.jpg,https://f.nooncdn.com/p/pnsku/N70139044V/45/_/1739808185/d98e74ff-dd92-4393-b2be-a0f5632cd9b2.jpg,https://www.noon.com/egypt-en/philips-air-fryer-3-2l-rapid-air-technology-na110-00-black-3-2-l-1300-w-na110-00-black/p/?o=N70139044V,2026-03-27T18:43:30.332459
noon,N44771567A,Portable Folding Laptop Table With iPad And Cup Holder Multicolour 40.5x60x5.5cm,MODERN HOME,Bedding & Bath,200 EGP,285 EGP,30%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N44771567A/45/_/1766049984/ce5af365-c591-4edd-b3d0-3a9cd5144cbc.jpg,https://f.nooncdn.com/p/pnsku/N44771567A/45/_/1766049984/ce5af365-c591-4edd-b3d0-3a9cd5144cbc.jpg,https://www.noon.com/egypt-en/portable-folding-laptop-table-with-ipad-and-cup-holder-multicolour-40-5x60x5-5cm/p/?o=N44771567A,2026-03-27T18:43:30.332465
noon,N50348007A,2-Tier Dish Drying Storage Rack Black 800grams,AIWANTO,Bedding & Bath,,499 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N50348007A/45/_/1766380632/ac4d94e9-ca2e-43fc-9949-9f694affc031.jpg,https://f.nooncdn.com/p/pnsku/N50348007A/45/_/1766380632/ac4d94e9-ca2e-43fc-9949-9f694affc031.jpg,https://www.noon.com/egypt-en/2-tier-dish-drying-storage-rack-black-800grams/p/?o=N50348007A,2026-03-27T18:43:30.332467
noon,N28892953A,Spring Breeze Fabric Softener 4Liters,Frida,Bedding & Bath,152.25 EGP,179 EGP,15%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N28892953A/45/_/1774523885/909d3e45-2faa-49d1-be15-59e64443d46f.jpg,https://f.nooncdn.com/p/pnsku/N28892953A/45/_/1774523885/909d3e45-2faa-49d1-be15-59e64443d46f.jpg,https://www.noon.com/egypt-en/spring-breeze-fabric-softener-4liters/p/?o=N28892953A,2026-03-27T18:43:30.332471
noon,ZA9C64F9517890727CF2DZ,Original Moroccan Loofah NPC,AFRICANANPC,Bedding & Bath,149 EGP,155 EGP,4%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZA9C64F9517890727CF2DZ/45/1764270448/5ea910f1-59bb-48af-b573-f7debee40548.jpg,https://f.nooncdn.com/p/pzsku/ZA9C64F9517890727CF2DZ/45/1764270448/5ea910f1-59bb-48af-b573-f7debee40548.jpg,https://www.noon.com/egypt-en/original-moroccan-loofah-npc/p/?o=ZA9C64F9517890727CF2DZ,2026-03-27T18:43:30.332475
noon,Z96E9806324F378794748Z,Salux SOFT Japanese Loofah color BLUE/ bath loofah / exfoliating towel / shower loofah,,Bedding & Bath,,200 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z96E9806324F378794748Z/45/1763241680/76df6d95-0ec0-4d3e-8f3e-f1da339bb7a1.jpg,https://f.nooncdn.com/p/pzsku/Z96E9806324F378794748Z/45/1763241680/76df6d95-0ec0-4d3e-8f3e-f1da339bb7a1.jpg,https://www.noon.com/egypt-en/salux-soft-japanese-loofah-color-blue-bath-loofah-exfoliating-towel-shower-loofah/p/?o=Z96E9806324F378794748Z,2026-03-27T18:43:30.332481
noon,N48426159A,Oil Sprayer For Cooking 200 ML Multicolour,FALMER,Bedding & Bath,78.2 EGP,229 EGP,66%,,,In Stock,Noon,,https://f.nooncdn.com/p/v1623921619/N48426159A_1.jpg,https://f.nooncdn.com/p/v1623921619/N48426159A_1.jpg,https://www.noon.com/egypt-en/oil-sprayer-for-cooking-200-ml-multicolour/p/?o=N48426159A,2026-03-27T18:43:30.332484
noon,ZD2F70A20115C8C9DB8B7Z,"Buy one Get one,Snooze Satin Pillowcase for Hair and Skin, 48,70 cm (Black & Gold)",snooze,Bedding & Bath,275 EGP,297 EGP,7%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZD2F70A20115C8C9DB8B7Z/45/_/1728203319/8862acfd-38cf-4532-b580-2d5bde02697d.jpg,https://f.nooncdn.com/p/pzsku/ZD2F70A20115C8C9DB8B7Z/45/_/1728203319/8862acfd-38cf-4532-b580-2d5bde02697d.jpg,https://www.noon.com/egypt-en/buy-one-get-one-snooze-satin-pillowcase-for-hair-and-skin-48-70-cm-black-gold/p/?o=ZD2F70A20115C8C9DB8B7Z,2026-03-27T18:43:30.332487
noon,Z7B3A7D262A12A8307386Z,"Hotel Pillow with 100% Cotton Cover Ostrich Feather Alternative, 50*70",Life Style,Bedding & Bath,325 EGP,490 EGP,34%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z7B3A7D262A12A8307386Z/45/1762880058/fb6bc0ec-dd92-4060-bd9d-ad0adc20d365.jpg,https://f.nooncdn.com/p/pzsku/Z7B3A7D262A12A8307386Z/45/1762880058/fb6bc0ec-dd92-4060-bd9d-ad0adc20d365.jpg,https://www.noon.com/egypt-en/hotel-pillow-with-100-cotton-cover-ostrich-feather-alternative-50-70/p/?o=Z7B3A7D262A12A8307386Z,2026-03-27T18:43:30.332490
noon,ZD77979CDBE688D5DA436Z,"Buy one Get one,Satin Pillowcase for Hair and Skin, 48*70 cm (Dark pink & Blue)",snooze,Bedding & Bath,275 EGP,297 EGP,7%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZD77979CDBE688D5DA436Z/45/1742907724/45eaa0f0-0d59-43ed-a7d0-a8a53e4863d9.jpg,https://f.nooncdn.com/p/pzsku/ZD77979CDBE688D5DA436Z/45/1742907724/45eaa0f0-0d59-43ed-a7d0-a8a53e4863d9.jpg,https://www.noon.com/egypt-en/buy-one-get-one-satin-pillowcase-for-hair-and-skin-48-70-cm-dark-pink-blue/p/?o=ZD77979CDBE688D5DA436Z,2026-03-27T18:43:30.332493
noon,Z9F2B3E97EFB695E5700CZ,"Snooze,Plain winter quilt, 160*235 cm, Black",Tiba,Bedding & Bath,831 EGP,972 EGP,15%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z9F2B3E97EFB695E5700CZ/45/1764236338/0107f65a-2436-4761-bee7-2bd12a9e3905.jpg,https://f.nooncdn.com/p/pzsku/Z9F2B3E97EFB695E5700CZ/45/1764236338/0107f65a-2436-4761-bee7-2bd12a9e3905.jpg,https://www.noon.com/egypt-en/snooze-plain-winter-quilt-160-235-cm-black/p/?o=Z9F2B3E97EFB695E5700CZ,2026-03-27T18:43:30.332496
noon,ZA1B1296A7C25FDC6B8ECZ,Bookcase and accessory Display Unit of wood 4Tier white,MODERN HOME,Bedding & Bath,649 EGP,690 EGP,6%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZA1B1296A7C25FDC6B8ECZ/45/1747162370/4b0cfbca-8009-4428-8f60-d4cc6cd060c2.jpg,https://f.nooncdn.com/p/pzsku/ZA1B1296A7C25FDC6B8ECZ/45/1747162370/4b0cfbca-8009-4428-8f60-d4cc6cd060c2.jpg,https://www.noon.com/egypt-en/bookcase-and-accessory-display-unit-of-wood-4tier-white/p/?o=ZA1B1296A7C25FDC6B8ECZ,2026-03-27T18:43:30.332500
noon,N18195730A,"Replacement Water Filter Cartridge For 6RF, 3RF, CS10, CS20, 2RF and 1RF Multicolor",Panasonic,Bedding & Bath,890 EGP,1285 EGP,31%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N18195730A/45/_/1756219336/cb0d5628-69d2-41b6-ac4f-0b8259d79a1b.jpg,https://f.nooncdn.com/p/pnsku/N18195730A/45/_/1756219336/cb0d5628-69d2-41b6-ac4f-0b8259d79a1b.jpg,https://www.noon.com/egypt-en/replacement-water-filter-cartridge-for-6rf-3rf-cs10-cs20-2rf-and-1rf-multicolor/p/?o=N18195730A,2026-03-27T18:43:30.332504
noon,N70249482V,ARISTON Water Heater 10 Liter Natural Gas With adaptor Speed EVO 10 L NG ADPT White,,Bedding & Bath,,5749 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70249482V/45/_/1761044079/66f049cf-c222-40fb-b6ca-11975105c413.jpg,https://f.nooncdn.com/p/pnsku/N70249482V/45/_/1761044079/66f049cf-c222-40fb-b6ca-11975105c413.jpg,https://www.noon.com/egypt-en/ariston-water-heater-10-liter-natural-gas-with-adaptor-speed-evo-10-l-ng-adpt-white/p/?o=N70249482V,2026-03-27T18:43:30.332508
noon,ZE8AE7274E964DAE0D0D5Z,Lines Turkish Granite Cookware Set â 14 Piece Set â Stainless Steel Lid â Suitable for all stovetops â Made in Turkey  Lines Turkish Granite Cookware Set â 14 Piece Set â Sizes 18/20/24/28 cm + 26 cm Crepe Pan + 28 cm Grill Pan + 16 cm Casserole Dish + 34.5 cm Oven Tray + Cake Pan â Stainless Steel Lid â 8 Colors Cream,,Bedding & Bath,8999 EGP,12855.7 EGP,30%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZE8AE7274E964DAE0D0D5Z/45/1761211807/dddac2b5-5958-48c0-9d9f-a25ac9e9180c.jpg,https://f.nooncdn.com/p/pzsku/ZE8AE7274E964DAE0D0D5Z/45/1761211807/dddac2b5-5958-48c0-9d9f-a25ac9e9180c.jpg,https://www.noon.com/egypt-en/lines-turkish-granite-cookware-set-14-piece-set-stainless-steel-lid-suitable-for-all-stovetops-made-in-turkey-lines-turkish-granite-cookware-set-14-piece-set-sizes-18-20-24-28-cm-26-cm-crepe-pan-28-cm-grill-pan-16-cm-casserole-dish-34-5-cm-oven-tray-/p/?o=ZE8AE7274E964DAE0D0D5Z,2026-03-27T18:43:42.606062
noon,N70088454V,Stainless Steel Duetto - Stewpot- Glass Lid (Suitable For Induction) Silver 20cm,Tefal,Bedding & Bath,,2388 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70088454V/45/_/1720094410/cbc9eae6-c938-4ff8-817f-5c054c62b9b1.jpg,https://f.nooncdn.com/p/pnsku/N70088454V/45/_/1720094410/cbc9eae6-c938-4ff8-817f-5c054c62b9b1.jpg,https://www.noon.com/egypt-en/stainless-steel-duetto-stewpot-glass-lid-suitable-for-induction-silver-20cm/p/?o=N70088454V,2026-03-27T18:43:42.606075
noon,N70088450V,Stainless Steel Duetto - Stewpot- Glass Lid Silver 24cm,Tefal,Bedding & Bath,,2923 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70088450V/45/_/1720094288/26c1d8a5-309b-4bf5-8047-aaaf9ad29d45.jpg,https://f.nooncdn.com/p/pnsku/N70088450V/45/_/1720094288/26c1d8a5-309b-4bf5-8047-aaaf9ad29d45.jpg,https://www.noon.com/egypt-en/stainless-steel-duetto-stewpot-glass-lid-silver-24cm/p/?o=N70088450V,2026-03-27T18:43:42.606079
noon,ZB80A076EA98DB9C34D5AZ,Toilet Brush with Holder Sleek Black Design,Ikea,Bedding & Bath,230 EGP,290 EGP,21%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZB80A076EA98DB9C34D5AZ/45/1756540512/79dabeff-5863-4837-ab9f-313bfb4fe44f.jpg,https://f.nooncdn.com/p/pzsku/ZB80A076EA98DB9C34D5AZ/45/1756540512/79dabeff-5863-4837-ab9f-313bfb4fe44f.jpg,https://www.noon.com/egypt-en/toilet-brush-with-holder-sleek-black-design/p/?o=ZB80A076EA98DB9C34D5AZ,2026-03-27T18:43:42.606084
noon,N35944451A,Elevated Nonstick Crisper Tray Brown 13x4x11inch,GOTHAM STEEL,Bedding & Bath,,324 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N35944451A/45/_/1771167025/01c406da-9cdf-4368-96a2-15f2afb41ded.jpg,https://f.nooncdn.com/p/pnsku/N35944451A/45/_/1771167025/01c406da-9cdf-4368-96a2-15f2afb41ded.jpg,https://www.noon.com/egypt-en/elevated-nonstick-crisper-tray-brown-13x4x11inch/p/?o=N35944451A,2026-03-27T18:43:42.606087
noon,ZD611B8D5A1646D80DE68Z,Cast-iron Pans Set,Home Pro,Bedding & Bath,,715 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/a6c1625babff5c6ebcfa58389b12c6ab|pzsku/ZD611B8D5A1646D80DE68Z/45/1768740282/12431ba0-66d5-4b3e-8268-8fd7920cb03a.jpg,https://f.nooncdn.com/p/a6c1625babff5c6ebcfa58389b12c6ab|pzsku/ZD611B8D5A1646D80DE68Z/45/1768740282/12431ba0-66d5-4b3e-8268-8fd7920cb03a.jpg,https://www.noon.com/egypt-en/cast-iron-pans-set/p/?o=ZD611B8D5A1646D80DE68Z,2026-03-27T18:43:42.606089
noon,N70088519V,"Xl Intense Stewpot With Glass Lid, Non-Stick Dark Brown 28cm",Tefal,Bedding & Bath,1860.39 EGP,2206.66 EGP,16%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70088519V/45/_/1720094330/fdc12077-8a4e-40a7-8d2a-cea6f744b86b.jpg,https://f.nooncdn.com/p/pnsku/N70088519V/45/_/1720094330/fdc12077-8a4e-40a7-8d2a-cea6f744b86b.jpg,https://www.noon.com/egypt-en/xl-intense-stewpot-with-glass-lid-non-stick-dark-brown-28cm/p/?o=N70088519V,2026-03-27T18:43:42.606095
noon,Z6D0B4BDC8F221706DB78Z,BIANCA GRANITE COOKWARE SETÂ 10-PCS,Bianca cookware,Bedding & Bath,,5475 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z6D0B4BDC8F221706DB78Z/45/1751208986/21e60cd1-4bc3-49a8-bb77-f10388e8bc67.jpg,https://f.nooncdn.com/p/pzsku/Z6D0B4BDC8F221706DB78Z/45/1751208986/21e60cd1-4bc3-49a8-bb77-f10388e8bc67.jpg,https://www.noon.com/egypt-en/bianca-granite-cookware-set-10-pcs/p/?o=Z6D0B4BDC8F221706DB78Z,2026-03-27T18:43:42.606097
noon,ZF5373F438A5AF4AC6973Z,Sokany Steam Cleaner 2000W â 450ml Water Tank â 13-in-1 Multi-Purpose Steam Cleaning Machine â High Pressure Steam â Model SK-11047N multicolored,,Bedding & Bath,,4250 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZF5373F438A5AF4AC6973Z/45/_/1773005519/fba97a98-c868-4c33-93c2-f4ea6aa6ede8.jpg,https://f.nooncdn.com/p/pzsku/ZF5373F438A5AF4AC6973Z/45/_/1773005519/fba97a98-c868-4c33-93c2-f4ea6aa6ede8.jpg,https://www.noon.com/egypt-en/sokany-steam-cleaner-2000w-450ml-water-tank-13-in-1-multi-purpose-steam-cleaning-machine-high-pressure-steam-model-sk-11047n-multicolored/p/?o=ZF5373F438A5AF4AC6973Z,2026-03-27T18:43:42.606100
noon,N43897896A,Power Water Filter Cartridges Pack Multicolour,TANK,Bedding & Bath,172 EGP,323 EGP,47%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N43897896A/45/_/1722423948/ed05b97b-55ef-4dbc-ab65-ec5fa30bc8bf.jpg,https://f.nooncdn.com/p/pnsku/N43897896A/45/_/1722423948/ed05b97b-55ef-4dbc-ab65-ec5fa30bc8bf.jpg,https://www.noon.com/egypt-en/power-water-filter-cartridges-pack-multicolour/p/?o=N43897896A,2026-03-27T18:43:42.606103
noon,Z6C9679D129197C3681ADZ,"Meat kibbeh, 700 watts, 2 liters, anti-break, from Fresh",Fresh,Bedding & Bath,1500 EGP,2500 EGP,40%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z6C9679D129197C3681ADZ/45/_/1726922806/67974f5c-9df7-4128-8df7-29f3b69f9d37.jpg,https://f.nooncdn.com/p/pzsku/Z6C9679D129197C3681ADZ/45/_/1726922806/67974f5c-9df7-4128-8df7-29f3b69f9d37.jpg,https://www.noon.com/egypt-en/meat-kibbeh-700-watts-2-liters-anti-break-from-fresh/p/?o=Z6C9679D129197C3681ADZ,2026-03-27T18:43:42.606107
noon,ZAE53D7FB5BA5B0503A95Z,"Medical Memory Foam Pillow a  From German materials-40*60 cm (Large Size) neck pillow Support Spine, Neck Pain and Prevent Snoring - Give You Better Sleep",TANGBLIB,Bedding & Bath,755 EGP,850 EGP,11%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/ZAE53D7FB5BA5B0503A95Z/45/1754329054/d8ddcbf4-8c0c-446f-a8b6-584eff76980b.jpg,https://f.nooncdn.com/p/pzsku/ZAE53D7FB5BA5B0503A95Z/45/1754329054/d8ddcbf4-8c0c-446f-a8b6-584eff76980b.jpg,https://www.noon.com/egypt-en/medical-memory-foam-pillow-a-from-german-materials-40-60-cm-large-size-neck-pillow-support-spine-neck-pain-and-prevent-snoring-give-you-better-sleep/p/?o=ZAE53D7FB5BA5B0503A95Z,2026-03-27T18:43:42.606110
noon,N51413345A,Artificial Privacy Leaf Garden Fence Screening Rolls Green 100x300cm,LINGWEI,Bedding & Bath,389 EGP,499 EGP,22%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N51413345A/45/_/1766380508/cbdd35d2-b293-476b-8afc-e712c2a30c31.jpg,https://f.nooncdn.com/p/pnsku/N51413345A/45/_/1766380508/cbdd35d2-b293-476b-8afc-e712c2a30c31.jpg,https://www.noon.com/egypt-en/artificial-privacy-leaf-garden-fence-screening-rolls-green-100x300cm/p/?o=N51413345A,2026-03-27T18:43:42.606113
noon,N70088493V,Cook Natural Stewpot Stainless Steel Lid Silver 26cm,Tefal,Bedding & Bath,,1756.54 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70088493V/45/_/1720094339/be141164-d0ae-428d-bab2-159f067a58e9.jpg,https://f.nooncdn.com/p/pnsku/N70088493V/45/_/1720094339/be141164-d0ae-428d-bab2-159f067a58e9.jpg,https://www.noon.com/egypt-en/cook-natural-stewpot-stainless-steel-lid-silver-26cm/p/?o=N70088493V,2026-03-27T18:43:42.606116
noon,Z2D4867F0197C4D167E41Z,"Captioned high quality microfiber hotel pillow,900 gm 50*70 cm",Life Style,Bedding & Bath,280 EGP,300 EGP,7%,,,In Stock,Noon,,https://f.nooncdn.com/p/pzsku/Z2D4867F0197C4D167E41Z/45/1766799190/bf256407-1766-415d-8c23-e5e78e6c5b31.jpg,https://f.nooncdn.com/p/pzsku/Z2D4867F0197C4D167E41Z/45/1766799190/bf256407-1766-415d-8c23-e5e78e6c5b31.jpg,https://www.noon.com/egypt-en/captioned-high-quality-microfiber-hotel-pillow-900-gm-50-70-cm/p/?o=Z2D4867F0197C4D167E41Z,2026-03-27T18:43:42.606119
noon,N27727504A,Lemon Liquid Dish Washer Green 4Liters,Wafeer,Bedding & Bath,89.95 EGP,106 EGP,15%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N27727504A/45/_/1737621739/eb24cbb3-b321-41ef-8949-88dbfeec1574.jpg,https://f.nooncdn.com/p/pnsku/N27727504A/45/_/1737621739/eb24cbb3-b321-41ef-8949-88dbfeec1574.jpg,https://www.noon.com/egypt-en/lemon-liquid-dish-washer-green-4liters/p/?o=N27727504A,2026-03-27T18:43:42.606123
noon,N14198011A,Stainless Steel Electric Kettle 1.5 L 1500 W hoho1.5 Multicolour,HOHO,Bedding & Bath,,371 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N14198011A/45/_/1764173592/9c6a69c6-b99c-4d49-918a-5421d863382e.jpg,https://f.nooncdn.com/p/pnsku/N14198011A/45/_/1764173592/9c6a69c6-b99c-4d49-918a-5421d863382e.jpg,https://www.noon.com/egypt-en/stainless-steel-electric-kettle-1-5-l-1500-w-hoho1-5-multicolour/p/?o=N14198011A,2026-03-27T18:43:42.606126
noon,N70113010V,"PHILIPS Air Fryer NA120/00, uses up to 90% less fat, 1500W, 4.2 Liter, with Rapid Air Technology (Black), Large 4.2 L 1500 W NA120/00 black",,Bedding & Bath,3899 EGP,4999 EGP,22%,,,In Stock,Noon,,https://f.nooncdn.com/p/pnsku/N70113010V/45/_/1764242101/d2fd8fe3-4756-4800-9754-0a0a59257564.jpg,https://f.nooncdn.com/p/pnsku/N70113010V/45/_/1764242101/d2fd8fe3-4756-4800-9754-0a0a59257564.jpg,https://www.noon.com/egypt-en/philips-air-fryer-na120-00-uses-up-to-90-less-fat-1500w-4-2-liter-with-rapid-air-technology-black-large-4-2-l-1500-w-na120-00-black/p/?o=N70113010V,2026-03-27T18:43:42.606129
noon,ZA8329F8FE72A9446CCA0Z,"Luminarc Arcopal 24-piece dinner set, microwave and dishwasher safe.",,Bedding & Bath,,1755 EGP,,,,In Stock,Noon,,https://f.nooncdn.com/p/29cea26cf08455b6846c94fbb52fc1c2|pzsku/ZA8329F8FE72A9446CCA0Z/45/1771165397/39ffeaaa-25c2-407f-92d9-2a161fcf2158.jpg,https://f.nooncdn.com/p/29cea26cf08455b6846c94fbb52fc1c2|pzsku/ZA8329F8FE72A9446CCA0Z/45/1771165397/39ffeaaa-25c2-407f-92d9-2a161fcf2158.jpg,https://www.noon.com/egypt-en/luminarc-arcopal-24-piece-dinner-set-microwave-and-dishwasher-safe/p/?o=ZA8329F8FE72A9446CCA0Z,2026-03-27T18:43:42.606131
